Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2
1,21A,50A,A ,15/11/06,270299,20,321015,80,0,0,0,0,0,0,730116,50,730108,50,0,0,0,0,0,0,77977,CHIEF_INVESTIGATOR,1965,Australia,,2523,25,,Less than 0,0,0,1,13,5,0,77277,CHIEF_INVESTIGATOR,1970,Australia,,2523,25,,>=0 to 5,0,0,0,0,0,0
1,21A,50A,A ,15/11/06,321021,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,367942,PRINCIPAL_SUPERVISOR,1980,Australia,,2533,25,Yes ,>=0 to 5,1,1,0,1,2,0,,,,,,,,,,,,,,,
1,21A,50A,A ,15/11/06,270306,50,270301,30,270304,20,0,0,0,0,780105,80,730101,20,0,0,0,0,0,0,78607,CHIEF_INVESTIGATOR,1945,Eastern Europe,,2628,25,Yes ,more than 15,1,0,0,5,0,1,,,,,,,,,,,,,,,
1,21A,50A,A ,15/11/06,321017,100,0,0,0,0,0,0,0,0,730114,100,0,0,0,0,0,0,0,0,71037,CHIEF_INVESTIGATOR,1960,Australia,,2853,25,Yes ,more than 15,3,0,9,2,5,1,,,,,,,,,,,,,,,
1,21A,50A,A ,16/11/06,320207,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,74822,CHIEF_INVESTIGATOR,1950,Australia,,2668,25,Yes ,>10 to 15,3,0,5,0,2,0,66672,CHIEF_INVESTIGATOR,1960,Australia,,1258,34,Yes ,more than 15,3,0,0,0,0,0
1,21A,50A,A ,16/11/06,380205,40,379902,30,380102,30,0,0,0,0,749903,40,740102,30,750309,30,0,0,0,0,4762,CHIEF_INVESTIGATOR,1950,Great Britain,,593,7,Yes ,>=0 to 5,1,0,1,2,5,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,180D,10B,C ,16/11/06,321208,100,0,0,0,0,0,0,0,0,730399,100,0,0,0,0,0,0,0,0,3182,CHIEF_INVESTIGATOR,1965,Australia,,2523,25,Yes ,>5 to 10,1,1,0,6,20,20,342122,CHIEF_INVESTIGATOR,1965,Australia,,2543,25,Yes ,>=0 to 5,2,2,0,0,0,0
1,21A,50A,A ,16/11/06,270702,50,260401,30,260403,20,0,0,0,0,770306,40,770305,40,770307,20,0,0,0,0,29512,CHIEF_INVESTIGATOR,1970,North America,English,3268,31,Yes ,>=0 to 5,4,3,0,6,0,2,,,,,,,,,,,,,,,
1,21A,50A,A ,16/11/06,250502,40,250503,40,320305,20,0,0,0,0,730106,40,730118,40,780105,20,0,0,0,0,78537,CHIEF_INVESTIGATOR,1945,Australia,,2603,25,Yes ,more than 15,1,1,13,8,5,2,7587,CHIEF_INVESTIGATOR,1955,Australia,,2603,25,Yes ,>5 to 10,0,0,0,0,0,0
1,282B,10A,A ,16/11/06,300506,100,0,0,0,0,0,0,0,0,670503,50,671705,50,0,0,0,0,0,0,146827,CHIEF_INVESTIGATOR,1980,Australia,,1258,34,Yes ,>=0 to 5,1,0,0,0,0,0,,,,,,,,,,,,,,,
1,32D,30B,C ,16/11/06,320299,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,27757,CHIEF_INVESTIGATOR,1960,Australia,,2813,25,,>5 to 10,2,0,11,6,5,0,79057,CHIEF_INVESTIGATOR,1955,Australia,,2603,25,,>5 to 10,1,0,0,0,0,0
1,21A,50A,A ,16/11/06,250103,25,290699,25,291804,25,230199,25,0,0,670709,20,670706,20,670106,20,670105,20,640399,20,57272,CHIEF_INVESTIGATOR,1975,North America,,2053,19,Yes ,>=0 to 5,3,2,5,9,2,0,73082,CHIEF_INVESTIGATOR,1955,,,,,,,0,0,0,0,0,0
1,21A,50A,A ,16/11/06,300508,50,270799,50,0,0,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,69517,PRINCIPAL_SUPERVISOR,1950,Australia,English,1258,34,Yes ,more than 15,1,2,7,4,9,37,,,,,,,,,,,,,,,
1,,,,17/11/06,,,,,,,,,,,,,,,,,,,,,67007,CHIEF_INVESTIGATOR,1965,Australia,,2778,25,Yes ,>5 to 10,1,0,0,1,0,2,,STUDRES,,,,,,,,,,,,,
1,21A,50A,A ,17/11/06,270402,40,270299,30,270102,30,0,0,0,0,780105,100,0,0,0,0,0,0,0,0,80412,CHIEF_INVESTIGATOR,1955,Australia,,3258,31,Yes ,more than 15,1,1,13,3,1,0,,,,,,,,,,,,,,,
1,21A,50A,A ,17/11/06,420399,100,0,0,0,0,0,0,0,0,751005,100,0,0,0,0,0,0,0,0,24257,CHIEF_INVESTIGATOR,1955,Asia Pacific,Other,548,7,,,1,1,0,1,2,0,,,,,,,,,,,,,,,
1,93A,30C,A ,17/11/06,270210,30,321013,40,320702,30,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,64842,CHIEF_INVESTIGATOR,1960,Australia,,2538,25,Yes ,>=0 to 5,1,0,5,8,3,4,,STUDRES,,,,,,,,,,,,,
0,173A,30B,A ,17/11/06,321103,80,321105,20,0,0,0,0,0,0,730211,60,730302,40,0,0,0,0,0,0,21132,CHIEF_INVESTIGATOR,1960,Australia,,2568,25,Yes ,>5 to 10,1,0,17,13,5,7,144632,CHIEF_INVESTIGATOR,1960,Australia,,2848,25,,Less than 0,1,0,0,0,0,0
1,59C,10A,E ,17/11/06,250199,50,300899,50,0,0,0,0,0,0,659999,75,660299,25,0,0,0,0,0,0,7947,CHIEF_INVESTIGATOR,1960,Asia Pacific,,3048,31,Yes ,>5 to 10,4,0,19,5,3,3,79837,CHIEF_INVESTIGATOR,1950,Australia,,3048,31,Yes ,more than 15,0,0,0,0,0,0
1,21A,50A,A ,17/11/06,321029,100,0,0,0,0,0,0,0,0,730105,30,730109,40,730113,30,0,0,0,0,85862,CHIEF_INVESTIGATOR,1950,Western Europe,,2728,25,,>=0 to 5,7,2,0,3,11,3,,,,,,,,,,,,,,,
1,55C,30B,A ,17/11/06,321014,100,0,0,0,0,0,0,0,0,730201,50,730116,50,0,0,0,0,0,0,46132,CHIEF_INVESTIGATOR,1975,Australia,,2893,25,Yes ,>=0 to 5,4,4,6,5,1,0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,21A,50A,A ,17/11/06,320202,50,321027,50,0,0,0,0,0,0,730101,50,730110,50,0,0,0,0,0,0,77067,CHIEF_INVESTIGATOR,1970,Australia,English,2668,25,Yes ,>5 to 10,1,1,5,1,2,0,31967,CHIEF_INVESTIGATOR,1970,Australia,,2668,25,Yes ,>5 to 10,1,0,0,0,0,0
1,59C,10A,E ,17/11/06,290603,40,290102,30,290103,30,0,0,0,0,630402,80,730213,20,0,0,0,0,0,0,1382,CHIEF_INVESTIGATOR,1975,Australia,,2053,19,Yes ,>=0 to 5,3,0,0,1,0,0,75827,PRINCIPAL_SUPERVISOR,1970,,,,,,,0,0,0,0,0,0
1,,,A ,17/11/06,321299,50,379999,50,0,0,0,0,0,0,730203,25,730217,25,730218,25,730399,25,0,0,421337,CHIEF_INVESTIGATOR,1955,Australia,,2523,25,Yes ,,0,0,0,0,2,0,,,,,,,,,,,,,,,
1,21A,50A,A ,17/11/06,320702,100,0,0,0,0,0,0,0,0,730104,100,0,0,0,0,0,0,0,0,498427,CHIEF_INVESTIGATOR,1970,Great Britain,,2668,25,Yes ,>=0 to 5,2,3,1,7,5,0,,,,,,,,,,,,,,,
1,,,A ,17/11/06,300103,100,0,0,0,0,0,0,0,0,770802,100,0,0,0,0,0,0,0,0,66092,CHIEF_INVESTIGATOR,1960,Australia,,1033,1,Yes ,>10 to 15,1,2,4,9,3,4,82797,CHIEF_INVESTIGATOR,1965,Great Britain,,1033,1,Yes ,>10 to 15,0,0,0,0,0,0
1,21A,50A,A ,17/11/06,270603,50,321005,30,270803,20,0,0,0,0,780105,50,730204,50,0,0,0,0,0,0,73402,CHIEF_INVESTIGATOR,1965,Great Britain,,3268,31,Yes ,>5 to 10,3,3,4,10,5,1,1797,CHIEF_INVESTIGATOR,1960,North America,,2678,25,Yes ,>5 to 10,5,14,0,0,0,0
1,,,,17/11/06,,,,,,,,,,,,,,,,,,,,,67007,CHIEF_INVESTIGATOR,1965,Australia,,2778,25,Yes ,>5 to 10,1,0,0,1,0,2,,STUDRES,,,,,,,,,,,,,
1,,,A ,20/11/06,330104,100,0,0,0,0,0,0,0,0,749906,50,749902,50,0,0,0,0,0,0,290727,CHIEF_INVESTIGATOR,1950,Australia,English,2298,46,Yes ,>=0 to 5,0,0,0,0,0,0,22112,CHIEF_INVESTIGATOR,1975,,,,,,,0,0,0,0,0,0
0,176D,30D,,20/11/06,321299,100,0,0,0,0,0,0,0,0,730201,50,730205,50,0,0,0,0,0,0,106227,CHIEF_INVESTIGATOR,1955,Australia,,2523,25,,,0,1,0,0,1,1,63562,CHIEF_INVESTIGATOR,1940,Australia,,2523,25,,Less than 0,3,3,0,0,0,0
0,3C,10A,F ,20/11/06,321208,100,0,0,0,0,0,0,0,0,730211,70,730207,30,0,0,0,0,0,0,54322,CHIEF_INVESTIGATOR,1960,Eastern Europe,,2923,25,,Less than 0,0,1,0,0,0,2,,,,,,,,,,,,,,,
0,3C,10A,F ,20/11/06,321208,100,0,0,0,0,0,0,0,0,730299,100,0,0,0,0,0,0,0,0,8542,CHIEF_INVESTIGATOR,1960,Western Europe,,2498,25,Yes ,>5 to 10,0,3,0,1,5,2,,,,,,,,,,,,,,,
1,,,,20/11/06,270106,50,320603,50,0,0,0,0,0,0,730199,50,730118,50,0,0,0,0,0,0,11667,DELEGATED_RESEARCHER,1950,Australia,,2548,25,,more than 15,1,0,8,18,16,5,,,,,,,,,,,,,,,
1,3C,10A,F ,20/11/06,321208,60,321010,40,0,0,0,0,0,0,730201,60,730101,40,0,0,0,0,0,0,76237,CHIEF_INVESTIGATOR,1960,Great Britain,English,2923,25,Yes ,>10 to 15,3,3,2,3,5,1,,,,,,,,,,,,,,,
1,21A,50A,A ,20/11/06,370106,10,370107,10,370102,60,360203,20,0,0,730205,30,730307,30,730218,30,780107,10,0,0,74947,CHIEF_INVESTIGATOR,1965,Australia,,828,7,Yes ,>5 to 10,2,0,0,0,1,7,698007,CHIEF_INVESTIGATOR,1940,,,2523,25,Yes ,>=0 to 5,0,0,0,0,0,0
1,,,A ,20/11/06,310103,100,0,0,0,0,0,0,0,0,680199,100,0,0,0,0,0,0,0,0,42322,CHIEF_INVESTIGATOR,1945,Australia,,3508,4,,Less than 0,0,0,0,4,9,2,,,,,,,,,,,,,,,
1,21A,50A,A ,20/11/06,320502,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,107862,CHIEF_INVESTIGATOR,1975,Australia,,2713,25,,>=0 to 5,4,1,1,0,3,0,,,,,,,,,,,,,,,
1,4D,20C,G ,21/11/06,321202,50,321210,50,0,0,0,0,0,0,730204,100,0,0,0,0,0,0,0,0,115867,CHIEF_INVESTIGATOR,1970,Australia,,2523,25,Yes ,>=0 to 5,1,0,4,6,5,13,649042,CHIEF_INVESTIGATOR,1975,Australia,,2523,25,Yes ,>=0 to 5,4,2,0,0,0,0
0,4D,20C,G ,21/11/06,,,,,,,,,,,730204,100,0,0,0,0,0,0,0,0,74192,CHIEF_INVESTIGATOR,1965,Australia,,2558,25,,Less than 0,1,1,2,5,3,0,16207,CHIEF_INVESTIGATOR,1955,,,,,,,0,0,0,0,0,0
1,34B,30C,A ,22/11/06,321028,100,0,0,0,0,0,0,0,0,730114,100,0,0,0,0,0,0,0,0,646977,CHIEF_INVESTIGATOR,1980,Great Britain,,2563,25,,Less than 0,1,2,0,0,0,0,12177,CHIEF_INVESTIGATOR,1960,,,2563,25,,>=0 to 5,0,0,0,0,0,0
1,34B,30C,A ,22/11/06,270603,50,321004,30,321205,20,0,0,0,0,730105,100,0,0,0,0,0,0,0,0,1797,CHIEF_INVESTIGATOR,1960,North America,,2678,25,Yes ,>5 to 10,5,14,0,9,7,0,147857,CHIEF_INVESTIGATOR,1975,Australia,,2678,25,,Less than 0,1,6,0,0,0,0
1,34B,30C,A ,22/11/06,270603,100,0,0,0,0,0,0,0,0,730106,50,730104,50,0,0,0,0,0,0,105342,CHIEF_INVESTIGATOR,1965,Australia,,2678,25,Yes ,>=0 to 5,1,2,2,4,8,2,,,,,,,,,,,,,,,
1,179C,20A,K ,22/11/06,320502,100,0,0,0,0,0,0,0,0,730118,100,0,0,0,0,0,0,0,0,73882,CHIEF_INVESTIGATOR,1960,Great Britain,,2713,25,,Less than 0,2,1,5,7,4,1,2982,CHIEF_INVESTIGATOR,1950,Eastern Europe,,2668,25,Yes ,>=0 to 5,0,1,0,0,0,0
1,,,,22/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34B,30C,A ,22/11/06,329999,40,320504,40,321301,20,0,0,0,0,670403,50,730108,50,0,0,0,0,0,0,64777,CHIEF_INVESTIGATOR,1940,Australia,,2813,25,,more than 15,1,6,2,11,9,5,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,55C,30B,A ,23/11/06,321014,80,321206,20,0,0,0,0,0,0,730116,50,730201,50,0,0,0,0,0,0,74372,CHIEF_INVESTIGATOR,1955,Australia,,2893,25,,>=0 to 5,0,0,7,25,8,2,10592,PRINCIPAL_SUPERVISOR,1960,Australia,English,2893,25,Yes ,>5 to 10,3,2,0,0,0,0
1,,,A ,23/11/06,380201,100,0,0,0,0,0,0,0,0,751099,100,0,0,0,0,0,0,0,0,4762,CHIEF_INVESTIGATOR,1950,Great Britain,,593,7,Yes ,>=0 to 5,1,0,1,2,5,0,,STUDRES,,,,,,,,,,,,,
1,,,,23/11/06,,,,,,,,,,,,,,,,,,,,,69032,DELEGATED_RESEARCHER,1965,Australia,English,2538,25,Yes ,>=0 to 5,2,5,4,5,4,2,,,,,,,,,,,,,,,
1,,,C ,23/11/06,230117,100,0,0,0,0,0,0,0,0,690201,30,690401,5,780101,50,670601,15,0,0,1617,CHIEF_INVESTIGATOR,1965,Australia,,3098,31,,Less than 0,0,0,0,3,3,1,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321008,100,0,0,0,0,0,0,0,0,730103,65,730108,35,0,0,0,0,0,0,79032,DELEGATED_RESEARCHER,1955,Australia,,2713,25,Yes ,more than 15,0,4,4,11,8,4,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321021,100,0,0,0,0,0,0,0,0,730211,100,0,0,0,0,0,0,0,0,4222,CHIEF_INVESTIGATOR,1960,Australia,,2768,25,,>10 to 15,0,5,13,17,7,2,9412,CHIEF_INVESTIGATOR,1970,Australia,,2558,25,Yes ,>5 to 10,0,0,2,0,1,5
0,4D,10A,,24/11/06,321003,100,0,0,0,0,0,0,0,0,730106,100,0,0,0,0,0,0,0,0,78782,PRINCIPAL_SUPERVISOR,1955,Australia,,2678,25,Yes ,>10 to 15,5,3,1,3,14,3,79907,CHIEF_INVESTIGATOR,1960,Australia,,3048,31,Yes ,>10 to 15,0,0,0,0,0,0
0,4D,10A,,24/11/06,320702,100,0,0,0,0,0,0,0,0,730203,30,730104,50,730211,20,0,0,0,0,79427,PRINCIPAL_SUPERVISOR,1960,Australia,,2498,25,,>=0 to 5,0,2,2,1,1,4,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270801,100,0,0,0,0,0,0,0,0,670403,60,730107,25,730104,5,730118,10,0,0,68117,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,2,6,3,2,77987,CHIEF_INVESTIGATOR,1960,Australia,,2498,25,,>=0 to 5,0,1,0,0,0,0
0,4D,10A,,24/11/06,321021,100,0,0,0,0,0,0,0,0,670403,50,730211,50,0,0,0,0,0,0,110472,CHIEF_INVESTIGATOR,1965,Australia,English,2973,25,,>=0 to 5,0,3,0,8,6,6,36252,CHIEF_INVESTIGATOR,1960,Australia,,2973,25,Yes ,>=0 to 5,1,14,0,0,0,0
0,4D,10A,,24/11/06,380103,100,0,0,0,0,0,0,0,0,780105,60,780108,40,0,0,0,0,0,0,29962,CHIEF_INVESTIGATOR,1975,Australia,,2558,25,,,0,0,1,0,1,0,60697,CHIEF_INVESTIGATOR,1970,Australia,,2558,25,,,0,0,0,0,0,0
0,4D,10A,,24/11/06,321003,100,0,0,0,0,0,0,0,0,730106,50,670403,50,0,0,0,0,0,0,136607,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,,>=0 to 5,0,2,1,2,1,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321028,100,0,0,0,0,0,0,0,0,730106,30,730114,50,730213,20,0,0,0,0,86302,CHIEF_INVESTIGATOR,1970,Australia,,2763,25,Yes ,>=0 to 5,0,6,1,1,0,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321004,100,0,0,0,0,0,0,0,0,730114,15,730105,25,730203,50,730213,10,0,0,16632,CHIEF_INVESTIGATOR,1955,Australia,,2973,25,Yes ,>=0 to 5,0,2,7,8,0,1,72222,CHIEF_INVESTIGATOR,1950,Australia,,2973,25,,>10 to 15,0,2,0,0,0,0
0,4D,10A,,24/11/06,321204,100,0,0,0,0,0,0,0,0,730211,30,730207,30,730219,30,730299,10,0,0,65712,CHIEF_INVESTIGATOR,1950,Western Europe,,2523,25,,more than 15,0,4,0,2,4,8,75142,CHIEF_INVESTIGATOR,1960,Australia,,2523,25,,,0,2,0,0,0,0
0,4D,10A,,24/11/06,321015,100,0,0,0,0,0,0,0,0,730108,40,670403,20,780105,20,730204,20,0,0,11327,CHIEF_INVESTIGATOR,1960,Australia,,2828,25,Yes ,Less than 0,0,1,0,6,13,8,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270299,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,67842,CHIEF_INVESTIGATOR,1965,Australia,,2653,25,Yes ,>5 to 10,0,6,7,25,10,2,76352,CHIEF_INVESTIGATOR,1965,Australia,,2523,25,Yes ,>10 to 15,1,0,0,0,0,0
0,4D,10A,,24/11/06,321021,100,0,0,0,0,0,0,0,0,730104,34,730211,33,780108,33,0,0,0,0,70542,CHIEF_INVESTIGATOR,1960,Australia,,2558,25,,>=0 to 5,0,0,0,6,5,2,493292,CHIEF_INVESTIGATOR,1975,,,2558,25,,>=0 to 5,0,2,0,0,0,0
0,4D,10A,,24/11/06,321010,100,0,0,0,0,0,0,0,0,730101,100,0,0,0,0,0,0,0,0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321018,100,0,0,0,0,0,0,0,0,670403,20,730213,40,730109,40,0,0,0,0,23342,PRINCIPAL_SUPERVISOR,1960,Australia,,2883,25,Yes ,>5 to 10,0,1,1,0,13,6,82892,CHIEF_INVESTIGATOR,1970,Western Europe,,2053,19,Yes ,>=0 to 5,2,0,0,0,0,0
0,4D,10A,,24/11/06,321015,100,0,0,0,0,0,0,0,0,670403,80,730108,20,0,0,0,0,0,0,9712,CHIEF_INVESTIGATOR,1945,Australia,,3048,31,,>10 to 15,2,6,0,0,0,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321006,100,0,0,0,0,0,0,0,0,730113,70,780105,30,0,0,0,0,0,0,6747,CHIEF_INVESTIGATOR,1955,Australia,English,3268,31,Yes ,>=0 to 5,0,5,0,1,1,1,,,,,,,,,,,,,,,
0,59C,10A,E ,24/11/06,260502,60,300105,40,0,0,0,0,0,0,770802,80,770902,20,0,0,0,0,0,0,68437,CHIEF_INVESTIGATOR,1950,The Americas,,2103,19,Yes ,more than 15,0,0,3,3,4,14,76022,CHIEF_INVESTIGATOR,1965,Australia,,2103,19,Yes ,>10 to 15,2,3,0,0,0,0
0,4D,10A,,24/11/06,270207,100,0,0,0,0,0,0,0,0,730107,40,730105,30,730106,20,730213,10,0,0,3207,CHIEF_INVESTIGATOR,1970,Australia,,2678,25,,Less than 0,0,3,2,3,1,4,132232,CHIEF_INVESTIGATOR,1975,Australia,,2523,25,Yes ,>=0 to 5,1,1,0,0,0,0
0,4D,10A,,24/11/06,320202,100,0,0,0,0,0,0,0,0,730101,60,730102,10,670401,30,0,0,0,0,22982,PRINCIPAL_SUPERVISOR,1960,Australia,,2628,25,Yes ,>5 to 10,1,2,16,5,5,0,25052,CHIEF_INVESTIGATOR,1955,Australia,,2628,25,Yes ,>5 to 10,0,2,0,0,0,0
0,4D,10A,,24/11/06,320202,100,0,0,0,0,0,0,0,0,730110,50,730102,50,0,0,0,0,0,0,77067,CHIEF_INVESTIGATOR,1970,Australia,English,2668,25,Yes ,>5 to 10,2,1,5,1,2,0,31967,CHIEF_INVESTIGATOR,1970,Australia,,2668,25,Yes ,>5 to 10,1,2,0,0,0,0
0,97A,30B,B ,24/11/06,,,,,,,,,,,,,,,,,,,,,105342,CHIEF_INVESTIGATOR,1965,Australia,,2678,25,Yes ,>=0 to 5,2,4,2,4,8,2,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270103,100,0,0,0,0,0,0,0,0,730104,50,730108,50,0,0,0,0,0,0,63942,CHIEF_INVESTIGATOR,1950,Australia,,2778,25,,,1,1,1,1,1,5,15777,CHIEF_INVESTIGATOR,1950,Australia,,2778,25,Yes ,>5 to 10,0,0,6,2,2,0
0,4D,10A,,24/11/06,321206,100,0,0,0,0,0,0,0,0,730213,60,730114,30,730217,10,0,0,0,0,79217,CHIEF_INVESTIGATOR,1955,Australia,,2828,25,,Less than 0,1,2,4,1,0,0,314067,CHIEF_INVESTIGATOR,1960,,,,,,,0,0,0,0,0,0
0,4D,10A,G ,24/11/06,321208,100,0,0,0,0,0,0,0,0,730203,60,730211,20,730306,20,0,0,0,0,25272,CHIEF_INVESTIGATOR,1960,Great Britain,,2923,25,,Less than 0,1,4,0,1,7,4,77652,CHIEF_INVESTIGATOR,1960,Australia,,2563,25,,>10 to 15,1,1,0,0,0,0
0,4D,10A,,24/11/06,270102,100,0,0,0,0,0,0,0,0,730105,80,730213,20,0,0,0,0,0,0,78887,CHIEF_INVESTIGATOR,1960,Australia,,2678,25,Yes ,>5 to 10,1,4,17,6,2,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321202,100,0,0,0,0,0,0,0,0,730218,50,730219,20,730299,25,730215,5,0,0,20122,CHIEF_INVESTIGATOR,1965,Great Britain,,2523,25,Yes ,>=0 to 5,1,5,0,9,4,1,42262,CHIEF_INVESTIGATOR,1970,,,,,,,0,0,0,0,0,0
0,4D,10A,,24/11/06,270209,100,0,0,0,0,0,0,0,0,730116,40,730203,30,780105,30,0,0,0,0,72532,CHIEF_INVESTIGATOR,1955,Great Britain,English,3268,31,Yes ,>10 to 15,0,1,4,23,3,2,156692,CHIEF_INVESTIGATOR,1970,Australia,,3268,31,,Less than 0,0,1,0,0,0,0
0,59C,10A,H ,24/11/06,270802,100,0,0,0,0,0,0,0,0,620103,100,0,0,0,0,0,0,0,0,79702,CHIEF_INVESTIGATOR,1950,Australia,,1038,1,Yes ,more than 15,0,0,3,8,1,7,64957,CHIEF_INVESTIGATOR,1955,Australia,,1038,1,Yes ,>10 to 15,0,1,0,0,0,0
0,4D,10A,,24/11/06,270106,100,0,0,0,0,0,0,0,0,730108,50,730115,50,0,0,0,0,0,0,15282,CHIEF_INVESTIGATOR,1965,Australia,English,2713,25,Yes ,>5 to 10,1,4,1,1,2,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321027,100,0,0,0,0,0,0,0,0,730110,50,730213,20,730102,5,730203,15,730210,10,77277,CHIEF_INVESTIGATOR,1970,Australia,,2523,25,,>=0 to 5,0,0,0,5,2,2,17367,CHIEF_INVESTIGATOR,1960,Asia Pacific,,2523,25,Yes ,>5 to 10,2,5,0,0,0,0
0,4D,10A,,24/11/06,321004,100,0,0,0,0,0,0,0,0,730105,100,0,0,0,0,0,0,0,0,86672,CHIEF_INVESTIGATOR,1975,Australia,,2713,25,Yes ,>=0 to 5,4,2,1,1,0,0,8462,DELEGATED_RESEARCHER,1950,Australia,,2713,25,Yes ,>5 to 10,0,0,0,0,0,0
0,4D,10A,,24/11/06,321016,100,0,0,0,0,0,0,0,0,730111,60,730104,40,0,0,0,0,0,0,166802,CHIEF_INVESTIGATOR,1970,Australia,,3273,31,Yes ,>=0 to 5,0,1,9,5,3,1,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270108,100,0,0,0,0,0,0,0,0,730104,60,730203,20,730211,20,0,0,0,0,74302,CHIEF_INVESTIGATOR,1960,Australia,,2603,25,Yes ,>10 to 15,2,1,1,1,4,0,74492,CHIEF_INVESTIGATOR,1950,Australia,,2653,25,Yes ,>10 to 15,2,3,0,0,0,0
0,4D,10A,,24/11/06,321015,100,0,0,0,0,0,0,0,0,730108,70,780105,30,0,0,0,0,0,0,44697,CHIEF_INVESTIGATOR,1965,Australia,,2603,25,,>=0 to 5,2,2,1,1,0,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270106,100,0,0,0,0,0,0,0,0,730108,100,0,0,0,0,0,0,0,0,33752,CHIEF_INVESTIGATOR,1960,Australia,,2578,25,,>5 to 10,3,1,1,0,0,0,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,321206,100,0,0,0,0,0,0,0,0,730218,10,730114,20,730201,20,730207,20,730213,30,77277,CHIEF_INVESTIGATOR,1970,Australia,,2523,25,,>=0 to 5,0,0,0,5,2,2,8772,CHIEF_INVESTIGATOR,1965,Australia,,2763,25,,Less than 0,4,5,1,7,7,10
0,4D,10A,,24/11/06,321003,100,0,0,0,0,0,0,0,0,671402,10,730106,45,730105,45,0,0,0,0,420282,CHIEF_INVESTIGATOR,1970,Australia,,2738,25,,Less than 0,0,0,0,0,0,0,18237,CHIEF_INVESTIGATOR,1940,Australia,,2713,25,,more than 15,0,0,0,3,3,1
0,4D,10A,F ,24/11/06,321013,100,0,0,0,0,0,0,0,0,730104,40,730114,40,730303,20,0,0,0,0,490262,CHIEF_INVESTIGATOR,1965,Western Europe,,2563,25,,,0,1,0,0,0,0,67037,CHIEF_INVESTIGATOR,1950,Eastern Europe,,2563,25,Yes ,>10 to 15,3,8,0,0,0,0
0,4D,10A,H ,24/11/06,321024,100,0,0,0,0,0,0,0,0,730104,40,730303,60,0,0,0,0,0,0,17617,CHIEF_INVESTIGATOR,1965,North America,English,2563,25,Yes ,>5 to 10,0,0,1,1,0,0,67037,CHIEF_INVESTIGATOR,1950,Eastern Europe,,2563,25,Yes ,>10 to 15,3,8,0,0,0,0
0,4D,10A,G ,24/11/06,320207,100,0,0,0,0,0,0,0,0,730102,80,670402,20,0,0,0,0,0,0,12957,CHIEF_INVESTIGATOR,1965,Great Britain,,2603,25,Yes ,>5 to 10,1,9,21,7,9,1,448982,CHIEF_INVESTIGATOR,1970,,,,,,,0,0,0,0,0,0
